img_id,ground_truth,prediction,abs_error,MAE,RMSE,R2
img_111_0,60.0,56.450225830078125,3.549774169921875,,,
img_112_0,70.0,69.87601470947266,0.12398529052734375,,,
img_113_0,76.0,73.18037414550781,2.8196258544921875,,,
img_114_0,66.0,66.39768981933594,0.3976898193359375,,,
img_115_0,59.0,65.3917236328125,6.3917236328125,,,
img_116_0,74.0,67.57102966308594,6.4289703369140625,,,
img_117_0,66.0,76.43191528320312,10.431915283203125,,,
img_118_0,55.0,56.6623420715332,1.6623420715332031,,,
img_119_0,56.0,61.102989196777344,5.102989196777344,,,
img_120_0,63.0,66.37913513183594,3.3791351318359375,,,
img_121_0,56.0,55.50017547607422,0.49982452392578125,,,
img_122_0,56.0,52.40180206298828,3.5981979370117188,,,
img_123_0,44.0,50.87046813964844,6.8704681396484375,,,
img_124_0,71.0,65.0653076171875,5.9346923828125,,,
img_125_0,39.0,54.2843017578125,15.2843017578125,,,
img_126_0,70.0,65.69417572021484,4.305824279785156,,,
img_127_0,46.0,55.96089172363281,9.960891723632812,,,
img_128_0,50.0,55.65708541870117,5.657085418701172,,,
img_129_0,72.0,72.51358032226562,0.513580322265625,,,
img_130_0,70.0,67.57316589355469,2.4268341064453125,,,
img_131_0,37.0,46.330299377441406,9.330299377441406,,,
img_132_0,70.0,66.56993103027344,3.4300689697265625,,,
img_133_0,34.0,42.13886260986328,8.138862609863281,,,
img_134_0,70.0,65.75263214111328,4.247367858886719,,,
img_135_0,56.0,43.92210006713867,12.077899932861328,,,
img_136_0,55.0,56.880943298339844,1.8809432983398438,,,
img_137_0,51.0,53.548954010009766,2.5489540100097656,,,
img_138_0,66.0,61.414039611816406,4.585960388183594,,,
img_139_0,48.0,56.3432502746582,8.343250274658203,,,
img_140_0,68.0,67.82496643066406,0.1750335693359375,,,
img_141_0,63.0,61.84873962402344,1.1512603759765625,,,
img_142_0,67.0,61.492713928222656,5.507286071777344,,,
img_143_0,65.0,67.06556701660156,2.0655670166015625,,,
img_144_0,57.0,59.90020751953125,2.90020751953125,,,
img_145_0,64.0,62.95630645751953,1.0436935424804688,,,
img_146_0,63.0,65.86904907226562,2.869049072265625,,,
img_147_0,74.0,69.82177734375,4.17822265625,,,
img_148_0,67.0,60.43463134765625,6.56536865234375,,,
img_149_0,54.0,63.035518646240234,9.035518646240234,,,
img_150_0,72.0,66.77518463134766,5.224815368652344,,,
img_151_0,66.0,62.945587158203125,3.054412841796875,,,
img_152_0,51.0,60.745113372802734,9.745113372802734,,,
img_153_0,59.0,54.850189208984375,4.149810791015625,,,
img_154_0,72.0,63.224239349365234,8.775760650634766,,,
img_155_0,67.0,64.2003173828125,2.7996826171875,,,
img_156_0,56.0,63.53300476074219,7.5330047607421875,,,
img_157_0,67.0,68.77506256103516,1.7750625610351562,,,
img_158_0,60.0,60.66239929199219,0.6623992919921875,,,
img_159_0,68.0,66.51232147216797,1.4876785278320312,,,
img_160_0,76.0,73.33987426757812,2.660125732421875,,,
img_161_0,53.0,55.52204132080078,2.5220413208007812,,,
img_162_0,64.0,65.94050598144531,1.9405059814453125,,,
img_163_0,58.0,65.84569549560547,7.845695495605469,,,
img_164_0,65.0,67.08912658691406,2.0891265869140625,,,
img_165_0,77.0,71.66111755371094,5.3388824462890625,,,
img_166_0,58.0,59.291656494140625,1.291656494140625,,,
img_167_0,69.0,74.8978271484375,5.8978271484375,,,
img_168_0,71.0,71.04779052734375,0.04779052734375,,,
img_169_0,67.0,67.79324340820312,0.793243408203125,,,
img_170_0,65.0,61.15633773803711,3.8436622619628906,,,
img_171_0,55.0,59.364498138427734,4.364498138427734,,,
img_172_0,48.0,57.91572570800781,9.915725708007812,,,
img_173_0,54.0,57.62384796142578,3.6238479614257812,,,
img_174_0,74.0,63.813472747802734,10.186527252197266,,,
img_175_0,61.0,63.94780731201172,2.9478073120117188,,,
img_176_0,67.0,62.64791488647461,4.352085113525391,,,
img_177_0,74.0,72.06462097167969,1.9353790283203125,,,
img_178_0,59.0,55.0821418762207,3.917858123779297,,,
img_179_0,58.0,55.49507141113281,2.5049285888671875,,,
img_180_0,67.0,56.593650817871094,10.406349182128906,,,
img_181_0,59.0,62.886226654052734,3.8862266540527344,,,
img_182_0,62.0,56.13995361328125,5.86004638671875,,,
img_183_0,63.0,65.00033569335938,2.000335693359375,,,
img_184_0,57.0,61.090431213378906,4.090431213378906,,,
img_185_0,68.0,53.01465606689453,14.985343933105469,,,
img_186_0,62.0,60.727535247802734,1.2724647521972656,,,
img_187_0,69.0,64.03211212158203,4.967887878417969,,,
img_188_0,61.0,71.06593322753906,10.065933227539062,,,
img_189_0,53.0,60.829322814941406,7.829322814941406,,,
img_190_0,75.0,69.80046844482422,5.199531555175781,,,
img_191_0,65.0,68.16435241699219,3.1643524169921875,,,
img_192_0,64.0,62.35340118408203,1.6465988159179688,,,
img_193_0,60.0,66.31385040283203,6.313850402832031,,,
img_194_0,66.0,60.81194305419922,5.188056945800781,,,
img_195_0,53.0,53.8250732421875,0.8250732421875,,,
img_196_0,64.0,56.22272491455078,7.777275085449219,,,
img_197_0,55.0,58.94715118408203,3.9471511840820312,,,
img_198_0,63.0,54.6681022644043,8.331897735595703,,,
img_199_0,68.0,62.523990631103516,5.476009368896484,,,
img_200_0,53.0,53.78489685058594,0.7848968505859375,,,
img_201_0,71.0,74.04206085205078,3.0420608520507812,,,
img_202_0,50.0,59.78401565551758,9.784015655517578,,,
img_203_0,42.0,52.79010009765625,10.79010009765625,,,
img_204_0,68.0,60.55250930786133,7.447490692138672,,,
img_205_0,62.0,58.69219970703125,3.30780029296875,,,
img_206_0,77.0,78.63251495361328,1.6325149536132812,,,
img_207_0,52.0,60.119789123535156,8.119789123535156,,,
img_208_0,76.0,65.2617416381836,10.738258361816406,,,
img_209_0,56.0,60.861175537109375,4.861175537109375,,,
img_210_0,53.0,59.01897430419922,6.018974304199219,,,
img_211_0,60.0,71.2094955444336,11.209495544433594,,,
img_212_0,75.0,73.78675842285156,1.2132415771484375,,,
img_213_0,63.0,56.475502014160156,6.524497985839844,,,
img_214_0,70.0,72.86613464355469,2.8661346435546875,,,
img_215_0,72.0,70.29071807861328,1.7092819213867188,,,
img_216_0,63.0,55.325164794921875,7.674835205078125,,,
img_217_0,61.0,49.607208251953125,11.392791748046875,,,
img_218_0,57.0,64.38433837890625,7.38433837890625,,,
img_219_0,56.0,56.36309051513672,0.36309051513671875,,,
img_220_0,62.0,59.05955123901367,2.940448760986328,,,
img_221_0,76.0,61.245262145996094,14.754737854003906,,,
img_222_0,38.0,52.04096221923828,14.040962219238281,,,
img_223_0,47.0,56.875457763671875,9.875457763671875,,,
img_224_0,67.0,62.90093231201172,4.099067687988281,,,
img_225_0,37.0,49.803287506103516,12.803287506103516,,,
img_226_0,67.0,65.986083984375,1.013916015625,,,
img_227_0,62.0,49.15985870361328,12.840141296386719,,,
img_228_0,61.0,61.12324905395508,0.12324905395507812,,,
img_229_0,64.0,71.10291290283203,7.102912902832031,,,
img_230_0,61.0,62.826568603515625,1.826568603515625,,,
img_231_0,63.0,67.40509033203125,4.40509033203125,,,
img_232_0,73.0,70.77569580078125,2.22430419921875,,,
img_233_0,63.0,57.6005744934082,5.399425506591797,,,
img_234_0,59.0,60.401451110839844,1.4014511108398438,,,
img_235_0,53.0,53.18977737426758,0.18977737426757812,,,
img_236_0,73.0,69.79302978515625,3.20697021484375,,,
img_237_0,54.0,68.60414123535156,14.604141235351562,,,
img_238_0,68.0,69.05145263671875,1.05145263671875,,,
img_239_0,52.0,52.794281005859375,0.794281005859375,,,
img_240_0,68.0,63.02196502685547,4.978034973144531,,,
img_241_0,75.0,65.33404541015625,9.66595458984375,,,
img_242_0,57.0,64.27767181396484,7.277671813964844,,,
img_243_0,69.0,67.48088073730469,1.5191192626953125,,,
img_244_0,60.0,61.13273620605469,1.1327362060546875,,,
img_245_0,75.0,65.49159240722656,9.508407592773438,,,
img_246_0,63.0,67.05979919433594,4.0597991943359375,,,
img_247_0,64.0,54.48828887939453,9.511711120605469,,,
img_248_0,57.0,54.80254364013672,2.1974563598632812,,,
img_249_0,64.0,56.1402702331543,7.859729766845703,,,
img_250_0,63.0,69.15580749511719,6.1558074951171875,,,
img_251_0,63.0,68.01260375976562,5.012603759765625,,,
img_252_0,76.0,73.150390625,2.849609375,,,
img_253_0,71.0,67.57349395751953,3.4265060424804688,,,
img_254_0,75.0,64.85967254638672,10.140327453613281,,,
img_255_0,66.0,67.66677856445312,1.666778564453125,,,
img_256_0,72.0,72.51116180419922,0.5111618041992188,,,
img_257_0,65.0,61.58392333984375,3.41607666015625,,,
img_258_0,66.0,63.408294677734375,2.591705322265625,,,
img_259_0,73.0,75.48152160644531,2.4815216064453125,,,
img_260_0,66.0,61.73635482788086,4.263645172119141,,,
img_261_0,59.0,72.92303466796875,13.92303466796875,,,
img_262_0,67.0,71.79745483398438,4.797454833984375,,,
img_263_0,64.0,60.635841369628906,3.3641586303710938,,,
img_264_0,76.0,70.88905334472656,5.1109466552734375,,,
img_265_0,65.0,64.09310913085938,0.906890869140625,,,
img_266_0,58.0,58.67338562011719,0.6733856201171875,,,
img_267_0,71.0,69.12088775634766,1.8791122436523438,,,
img_268_0,69.0,58.904396057128906,10.095603942871094,,,
img_269_0,71.0,70.59842681884766,0.40157318115234375,,,
img_270_0,60.0,69.11769104003906,9.117691040039062,,,
img_271_0,71.0,70.74541473388672,0.25458526611328125,,,
img_272_0,72.0,68.49638366699219,3.5036163330078125,,,
img_273_0,55.0,55.5644645690918,0.5644645690917969,,,
img_274_0,68.0,72.30382537841797,4.303825378417969,,,
img_275_0,70.0,70.17774200439453,0.17774200439453125,,,
img_276_0,76.0,68.9649429321289,7.035057067871094,,,
img_277_0,73.0,67.09690856933594,5.9030914306640625,,,
img_278_0,69.0,64.67747497558594,4.3225250244140625,,,
img_279_0,52.0,51.72247314453125,0.27752685546875,,,
img_280_0,49.0,63.4966926574707,14.496692657470703,,,
img_281_0,78.0,61.862571716308594,16.137428283691406,,,
img_282_0,75.0,66.52821350097656,8.471786499023438,,,
img_283_0,78.0,72.41616821289062,5.583831787109375,,,
img_284_0,62.0,57.485313415527344,4.514686584472656,,,
img_285_0,74.0,63.35427474975586,10.64572525024414,,,
img_286_0,72.0,70.99910736083984,1.0008926391601562,,,
img_287_0,61.0,55.823978424072266,5.176021575927734,,,
img_288_0,72.0,74.7327880859375,2.7327880859375,,,
img_289_0,74.0,69.63392639160156,4.3660736083984375,,,
img_290_0,66.0,70.59441375732422,4.594413757324219,,,
img_291_0,61.0,62.75358581542969,1.7535858154296875,,,
img_292_0,54.0,60.331451416015625,6.331451416015625,,,
img_293_0,72.0,64.28944396972656,7.7105560302734375,,,
img_294_0,79.0,68.87397003173828,10.126029968261719,,,
img_295_0,63.0,55.372039794921875,7.627960205078125,,,
img_296_0,63.0,72.31149291992188,9.311492919921875,,,
img_297_0,68.0,72.82237243652344,4.8223724365234375,,,
img_298_0,60.0,66.12368774414062,6.123687744140625,,,
img_299_0,55.0,66.78317260742188,11.783172607421875,,,
img_300_0,47.0,60.78670120239258,13.786701202392578,,,
img_301_0,75.0,60.885433197021484,14.114566802978516,,,
img_302_0,64.0,72.73643493652344,8.736434936523438,,,
img_303_0,78.0,73.97565460205078,4.024345397949219,,,
img_304_0,66.0,64.75387573242188,1.246124267578125,,,
img_305_0,62.0,62.04055404663086,0.040554046630859375,,,
img_306_0,68.0,62.817543029785156,5.182456970214844,,,
img_307_0,58.0,50.697906494140625,7.302093505859375,,,
img_308_0,84.0,74.12100982666016,9.878990173339844,,,
img_309_0,60.0,61.6998291015625,1.6998291015625,,,
img_310_0,66.0,62.98057556152344,3.0194244384765625,,,
img_311_0,64.0,65.6903076171875,1.6903076171875,,,
img_312_0,67.0,66.2949447631836,0.7050552368164062,,,
img_313_0,70.0,65.857421875,4.142578125,,,
img_314_0,66.0,62.063140869140625,3.936859130859375,,,
img_315_0,58.0,73.00360870361328,15.003608703613281,,,
img_316_0,65.0,62.28499221801758,2.715007781982422,,,
img_317_0,70.0,69.15657043457031,0.8434295654296875,,,
img_318_0,57.0,55.041839599609375,1.958160400390625,,,
img_319_0,67.0,68.05876159667969,1.0587615966796875,,,
img_320_0,62.0,61.13157653808594,0.8684234619140625,,,
img_321_0,72.0,65.90431213378906,6.0956878662109375,,,
img_322_0,74.0,62.654052734375,11.345947265625,,,
img_323_0,72.0,76.60664367675781,4.6066436767578125,,,
img_324_0,70.0,67.01322174072266,2.9867782592773438,,,
img_325_0,65.0,65.34281921386719,0.3428192138671875,,,
img_326_0,61.0,67.80503845214844,6.8050384521484375,,,
img_327_0,69.0,65.419189453125,3.580810546875,,,
img_328_0,70.0,69.24459075927734,0.7554092407226562,,,
img_329_0,72.0,69.295654296875,2.704345703125,,,
img_330_0,72.0,64.84324645996094,7.1567535400390625,,,
img_331_0,73.0,67.3799057006836,5.620094299316406,,,
img_332_0,64.0,65.35469818115234,1.3546981811523438,,,
img_333_0,64.0,62.32184600830078,1.6781539916992188,,,
img_334_0,59.0,58.32019805908203,0.6798019409179688,,,
img_335_0,74.0,67.00532531738281,6.9946746826171875,,,
img_336_0,73.0,76.76434326171875,3.76434326171875,,,
img_337_0,74.0,74.15518188476562,0.155181884765625,,,
img_338_0,68.0,68.77392578125,0.77392578125,,,
img_339_0,74.0,70.00254821777344,3.9974517822265625,,,
img_340_0,68.0,72.05683135986328,4.056831359863281,,,
img_341_0,65.0,62.983367919921875,2.016632080078125,,,
img_342_0,68.0,68.95138549804688,0.951385498046875,,,
img_343_0,70.0,67.6436996459961,2.3563003540039062,,,
img_344_0,65.0,71.19285583496094,6.1928558349609375,,,
img_345_0,65.0,59.13862609863281,5.8613739013671875,,,
img_346_0,61.0,66.94447326660156,5.9444732666015625,,,
img_347_0,66.0,61.07468032836914,4.925319671630859,,,
img_348_0,71.0,63.098236083984375,7.901763916015625,,,
img_349_0,59.0,58.729270935058594,0.27072906494140625,,,
img_350_0,61.0,59.424156188964844,1.5758438110351562,,,
img_351_0,70.0,72.26348876953125,2.26348876953125,,,
img_352_0,65.0,59.775428771972656,5.224571228027344,,,
img_353_0,72.0,71.1268310546875,0.8731689453125,,,
img_354_0,71.0,73.42813110351562,2.428131103515625,,,
img_355_0,73.0,74.68834686279297,1.6883468627929688,,,
img_356_0,69.0,74.1090087890625,5.1090087890625,,,
img_357_0,66.0,64.64949035644531,1.3505096435546875,,,
img_358_0,65.0,70.23638916015625,5.23638916015625,,,
img_359_0,66.0,63.459129333496094,2.5408706665039062,,,
img_360_0,70.0,65.18278503417969,4.8172149658203125,,,
img_361_0,74.0,64.4644546508789,9.535545349121094,,,
img_362_0,65.0,62.404117584228516,2.5958824157714844,,,
img_363_0,74.0,65.99046325683594,8.009536743164062,,,
img_364_0,67.0,64.5509262084961,2.4490737915039062,,,
img_365_0,70.0,74.79759216308594,4.7975921630859375,,,
img_366_0,69.0,47.12982177734375,21.87017822265625,,,
img_367_0,67.0,66.57159423828125,0.42840576171875,,,
img_368_0,69.0,74.5613784790039,5.561378479003906,,,
img_369_0,57.0,51.96144104003906,5.0385589599609375,,,
img_370_0,65.0,51.84002685546875,13.15997314453125,,,
img_371_0,61.0,70.65620422363281,9.656204223632812,,,
img_372_0,73.0,65.72853088378906,7.2714691162109375,,,
img_373_0,65.0,65.88526916503906,0.8852691650390625,,,
img_374_0,70.0,72.65984344482422,2.6598434448242188,,,
img_375_0,71.0,66.21328735351562,4.786712646484375,,,
img_376_0,74.0,66.40980529785156,7.5901947021484375,,,
img_377_0,65.0,67.52857971191406,2.5285797119140625,,,
img_378_0,66.0,64.52350616455078,1.4764938354492188,,,
img_379_0,67.0,64.982177734375,2.017822265625,,,
img_380_0,66.0,59.67918014526367,6.320819854736328,,,
img_381_0,69.0,72.98336791992188,3.983367919921875,,,
img_382_0,67.0,71.81865692138672,4.818656921386719,,,
img_383_0,66.0,63.493865966796875,2.506134033203125,,,
img_384_0,69.0,64.7684326171875,4.2315673828125,,,
img_385_0,65.0,58.616886138916016,6.383113861083984,,,
img_386_0,72.0,73.99642181396484,1.9964218139648438,,,
img_387_0,66.0,64.88116455078125,1.11883544921875,,,
img_388_0,69.0,65.17389678955078,3.8261032104492188,,,
img_389_0,68.0,68.66187286376953,0.6618728637695312,,,
img_390_0,69.0,70.45055389404297,1.4505538940429688,,,
img_391_0,71.0,69.6806640625,1.3193359375,,,
img_392_0,58.0,54.670780181884766,3.3292198181152344,,,
img_393_0,71.0,74.06309509277344,3.0630950927734375,,,
img_394_0,67.0,62.486324310302734,4.513675689697266,,,
img_395_0,74.0,69.7396011352539,4.260398864746094,,,
img_396_0,61.0,59.360355377197266,1.6396446228027344,,,
img_397_0,57.0,54.77021408081055,2.229785919189453,,,
img_398_0,65.0,58.242835998535156,6.757164001464844,,,
img_399_0,66.0,67.96359252929688,1.963592529296875,,,
img_400_0,69.0,69.31631469726562,0.316314697265625,,,
img_401_0,64.0,63.08588790893555,0.9141120910644531,,,
img_402_0,67.0,69.12809753417969,2.1280975341796875,,,
img_403_0,64.0,58.213844299316406,5.786155700683594,,,
img_404_0,69.0,69.75299072265625,0.75299072265625,,,
img_405_0,68.0,66.61500549316406,1.3849945068359375,,,
img_406_0,69.0,66.34953308105469,2.6504669189453125,,,
GLOBAL_METRICS,,,,4.778503099296251,6.084373570222438,0.43801361322402954
