img_id,ground_truth,prediction,abs_error,MAE,RMSE,R2
img_283_0,78.0,75.53389739990234,2.4661026000976562,,,
img_284_0,62.0,59.91813278198242,2.081867218017578,,,
img_285_0,74.0,65.60943603515625,8.39056396484375,,,
img_286_0,72.0,65.4303207397461,6.569679260253906,,,
img_287_0,61.0,56.132808685302734,4.867191314697266,,,
img_288_0,72.0,66.867919921875,5.132080078125,,,
img_289_0,74.0,70.2225341796875,3.7774658203125,,,
img_290_0,66.0,68.5732192993164,2.5732192993164062,,,
img_291_0,61.0,61.97548294067383,0.9754829406738281,,,
img_292_0,54.0,55.005374908447266,1.0053749084472656,,,
img_293_0,72.0,60.97863006591797,11.021369934082031,,,
img_294_0,79.0,70.2885971069336,8.711402893066406,,,
img_295_0,63.0,57.50790023803711,5.492099761962891,,,
img_296_0,63.0,64.9587173461914,1.9587173461914062,,,
img_297_0,68.0,69.99044799804688,1.990447998046875,,,
img_298_0,60.0,65.44532012939453,5.445320129394531,,,
img_299_0,55.0,63.09599685668945,8.095996856689453,,,
img_300_0,47.0,55.76108169555664,8.76108169555664,,,
img_301_0,75.0,67.24079895019531,7.7592010498046875,,,
img_302_0,64.0,73.51362609863281,9.513626098632812,,,
img_303_0,78.0,83.39834594726562,5.398345947265625,,,
img_304_0,66.0,63.709537506103516,2.2904624938964844,,,
img_305_0,62.0,57.73406982421875,4.26593017578125,,,
img_306_0,68.0,64.46955871582031,3.5304412841796875,,,
img_307_0,58.0,51.807613372802734,6.192386627197266,,,
img_308_0,84.0,74.33514404296875,9.66485595703125,,,
img_309_0,60.0,64.76451110839844,4.7645111083984375,,,
img_310_0,66.0,63.73220443725586,2.2677955627441406,,,
img_311_0,64.0,59.20584487915039,4.794155120849609,,,
img_312_0,67.0,68.99732971191406,1.9973297119140625,,,
img_313_0,70.0,63.260929107666016,6.739070892333984,,,
img_314_0,66.0,66.07816314697266,0.07816314697265625,,,
img_315_0,58.0,69.11775970458984,11.117759704589844,,,
img_316_0,65.0,62.9783821105957,2.021617889404297,,,
img_317_0,70.0,59.045711517333984,10.954288482666016,,,
img_318_0,57.0,54.30294418334961,2.6970558166503906,,,
img_319_0,67.0,61.21481704711914,5.785182952880859,,,
img_320_0,62.0,62.13813781738281,0.1381378173828125,,,
img_321_0,72.0,67.68289184570312,4.317108154296875,,,
img_322_0,74.0,65.95719909667969,8.042800903320312,,,
img_323_0,72.0,76.88572692871094,4.8857269287109375,,,
img_324_0,70.0,67.75520324707031,2.2447967529296875,,,
img_325_0,65.0,62.138797760009766,2.8612022399902344,,,
img_326_0,61.0,62.11923599243164,1.1192359924316406,,,
img_327_0,69.0,64.32615661621094,4.6738433837890625,,,
img_328_0,70.0,70.96133422851562,0.961334228515625,,,
img_329_0,72.0,70.63009643554688,1.369903564453125,,,
img_330_0,72.0,66.08261108398438,5.917388916015625,,,
img_331_0,73.0,61.481380462646484,11.518619537353516,,,
img_332_0,64.0,64.10169982910156,0.1016998291015625,,,
img_333_0,64.0,61.52298355102539,2.4770164489746094,,,
img_334_0,59.0,51.33365249633789,7.666347503662109,,,
img_335_0,74.0,68.18147277832031,5.8185272216796875,,,
img_336_0,73.0,71.59202575683594,1.4079742431640625,,,
img_337_0,74.0,72.17781066894531,1.8221893310546875,,,
img_338_0,68.0,62.055179595947266,5.944820404052734,,,
img_339_0,74.0,70.88609313964844,3.1139068603515625,,,
img_340_0,68.0,73.54779052734375,5.54779052734375,,,
img_341_0,65.0,61.97853469848633,3.021465301513672,,,
img_342_0,68.0,67.22676086425781,0.7732391357421875,,,
img_343_0,70.0,61.38315200805664,8.61684799194336,,,
img_344_0,65.0,70.61302947998047,5.613029479980469,,,
img_345_0,65.0,63.61845016479492,1.3815498352050781,,,
img_346_0,61.0,66.46438598632812,5.464385986328125,,,
img_347_0,66.0,64.34376525878906,1.6562347412109375,,,
img_348_0,71.0,64.92450714111328,6.075492858886719,,,
img_349_0,59.0,61.07050704956055,2.070507049560547,,,
img_350_0,61.0,61.09558868408203,0.09558868408203125,,,
img_351_0,70.0,69.04078674316406,0.9592132568359375,,,
img_352_0,65.0,61.76278305053711,3.2372169494628906,,,
img_353_0,72.0,63.30282974243164,8.69717025756836,,,
img_354_0,71.0,74.74076080322266,3.7407608032226562,,,
img_355_0,73.0,70.59896087646484,2.4010391235351562,,,
img_356_0,69.0,69.38947296142578,0.38947296142578125,,,
img_357_0,66.0,66.85840606689453,0.8584060668945312,,,
img_358_0,65.0,66.62079620361328,1.6207962036132812,,,
img_359_0,66.0,60.5119514465332,5.488048553466797,,,
img_360_0,70.0,59.66163635253906,10.338363647460938,,,
img_361_0,74.0,59.36228942871094,14.637710571289062,,,
