img_id,ground_truth,prediction,abs_error,MAE,RMSE,R2
img_0_0,65.0,62.702842712402344,2.2971572875976562,,,
img_1_0,77.0,69.82260131835938,7.177398681640625,,,
img_2_0,72.0,68.9303207397461,3.0696792602539062,,,
img_3_0,69.0,68.64200592041016,0.35799407958984375,,,
img_4_0,66.0,61.71646499633789,4.283535003662109,,,
img_5_0,68.0,68.89974975585938,0.899749755859375,,,
img_6_0,71.0,70.95191955566406,0.0480804443359375,,,
img_7_0,72.0,71.11004638671875,0.88995361328125,,,
img_8_0,72.0,71.9322280883789,0.06777191162109375,,,
img_9_0,68.0,69.0924301147461,1.0924301147460938,,,
img_10_0,67.0,73.23057556152344,6.2305755615234375,,,
img_11_0,70.0,70.69261169433594,0.6926116943359375,,,
img_12_0,69.0,67.16876220703125,1.83123779296875,,,
img_13_0,68.0,69.96771240234375,1.96771240234375,,,
img_14_0,69.0,72.48733520507812,3.487335205078125,,,
img_15_0,73.0,70.12806701660156,2.8719329833984375,,,
img_16_0,78.0,72.3642349243164,5.635765075683594,,,
img_17_0,66.0,67.71508026123047,1.7150802612304688,,,
img_18_0,66.0,71.85893249511719,5.8589324951171875,,,
img_19_0,64.0,65.41668701171875,1.41668701171875,,,
img_20_0,67.0,73.32623291015625,6.32623291015625,,,
img_21_0,61.0,61.011165618896484,0.011165618896484375,,,
img_22_0,65.0,67.3920669555664,2.3920669555664062,,,
img_23_0,62.0,64.12358856201172,2.1235885620117188,,,
img_24_0,80.0,71.8795166015625,8.1204833984375,,,
img_25_0,74.0,68.47384643554688,5.526153564453125,,,
img_26_0,60.0,61.38896560668945,1.3889656066894531,,,
img_27_0,55.0,66.56361389160156,11.563613891601562,,,
img_28_0,80.0,76.34434509277344,3.6556549072265625,,,
img_29_0,64.0,57.225093841552734,6.774906158447266,,,
img_30_0,68.0,68.92888641357422,0.9288864135742188,,,
img_31_0,58.0,55.16189193725586,2.8381080627441406,,,
img_32_0,73.0,75.04500579833984,2.0450057983398438,,,
img_33_0,63.0,70.96772003173828,7.967720031738281,,,
img_34_0,55.0,68.65333557128906,13.653335571289062,,,
img_35_0,66.0,63.991172790527344,2.0088272094726562,,,
img_36_0,48.0,65.75894165039062,17.758941650390625,,,
img_37_0,74.0,74.65109252929688,0.651092529296875,,,
img_38_0,52.0,60.866973876953125,8.866973876953125,,,
img_39_0,65.0,71.75638580322266,6.756385803222656,,,
img_40_0,55.0,66.8709716796875,11.8709716796875,,,
img_41_0,71.0,71.95855712890625,0.95855712890625,,,
img_42_0,51.0,64.76461029052734,13.764610290527344,,,
img_43_0,74.0,69.85792541503906,4.1420745849609375,,,
img_44_0,54.0,54.32111740112305,0.3211174011230469,,,
img_45_0,53.0,62.64457321166992,9.644573211669922,,,
img_46_0,72.0,71.3342056274414,0.6657943725585938,,,
img_47_0,73.0,69.69175720214844,3.3082427978515625,,,
img_48_0,54.0,67.68035125732422,13.680351257324219,,,
img_49_0,78.0,72.56044006347656,5.4395599365234375,,,
img_50_0,73.0,70.28295135498047,2.7170486450195312,,,
img_51_0,65.0,66.00847625732422,1.0084762573242188,,,
img_52_0,74.0,75.82798767089844,1.8279876708984375,,,
